# of indices,	 # of gens,	 # of pop,	 sample size,	 mutation chance,	 avgTime,	 netTime
2,	 100,	 5000,	 20,	 62, 0.892926,	 17.858527
2,	 100,	 5000,	 20,	 63, 0.936320,	 18.726409
2,	 100,	 5000,	 20,	 64, 0.649410,	 12.988206
2,	 100,	 5000,	 20,	 65, 0.837206,	 16.744111
2,	 100,	 5000,	 20,	 66, 0.834017,	 16.680332
2,	 100,	 5000,	 20,	 67, 0.623529,	 12.470571
2,	 100,	 5000,	 20,	 68, 0.841148,	 16.822952
2,	 100,	 5000,	 20,	 69, 0.558051,	 11.161014
2,	 100,	 5000,	 20,	 70, 0.898639,	 17.972770
2,	 100,	 5000,	 20,	 71, 0.640938,	 12.818763
2,	 100,	 5000,	 20,	 72, 0.796496,	 15.929930
2,	 100,	 5000,	 20,	 73, 0.440093,	 8.801865
2,	 100,	 5000,	 20,	 74, 0.644542,	 12.890847
2,	 100,	 5000,	 20,	 75, 0.719371,	 14.387411
2,	 100,	 5000,	 20,	 76, 0.841432,	 16.828641
2,	 100,	 5000,	 20,	 77, 0.748326,	 14.966515
2,	 100,	 5000,	 20,	 78, 0.602120,	 12.042392
2,	 100,	 5000,	 20,	 79, 0.587825,	 11.756504
2,	 100,	 5000,	 20,	 80, 0.739127,	 14.782548
2,	 100,	 5000,	 20,	 81, 0.446789,	 8.935771
2,	 100,	 5000,	 20,	 82, 0.470862,	 9.417234
2,	 100,	 5000,	 20,	 83, 0.685748,	 13.714958
2,	 100,	 5000,	 20,	 84, 0.535150,	 10.702998
2,	 100,	 5000,	 20,	 85, 0.542298,	 10.845958
2,	 100,	 5000,	 20,	 86, 0.658209,	 13.164185
2,	 100,	 5000,	 20,	 87, 0.593306,	 11.866117
2,	 100,	 5000,	 20,	 88, 0.548137,	 10.962750
2,	 100,	 5000,	 20,	 89, 0.683661,	 13.673214
2,	 100,	 5000,	 20,	 90, 0.739341,	 14.786816
2,	 100,	 5000,	 20,	 91, 0.541478,	 10.829557
2,	 100,	 5000,	 20,	 92, 0.818640,	 16.372807
2,	 100,	 5000,	 20,	 93, 0.622319,	 12.446380
2,	 100,	 5000,	 20,	 94, 0.750442,	 15.008839
2,	 100,	 5000,	 20,	 95, 0.524090,	 10.481807
2,	 100,	 5000,	 20,	 96, 0.663630,	 13.272593
2,	 100,	 5000,	 20,	 97, 0.710402,	 14.208037
2,	 100,	 5000,	 20,	 98, 0.701846,	 14.036928
2,	 100,	 5000,	 20,	 99, 0.811307,	 16.226136
